update_date,update_time,NOFO_Region,Positive_Cases,Deaths,Tested
2020-04-09 0:00:00,12:00,Collar,3848,142,0
2020-04-10 0:00:00,12:00,Collar,4134,161,0
2020-04-11 0:00:00,12:00,Collar,4406,182,0
2020-04-12 0:00:00,21:12,Collar,4803,192,0
2020-04-13 0:00:00,16:26,Collar,5033,206,0
2020-04-14 0:00:00,16:14,Collar,5346,240,0
2020-04-15 0:00:00,16:16,Collar,5623,256,0
2020-04-16 0:00:00,19:10,Collar,5888,277,0
2020-04-17 0:00:00,17:34,Collar,6291,291,0
2020-04-17 0:00:00,20:59,Collar,6291,291,0
2020-04-18 0:00:00,15:50,Collar,6673,312,0
2020-04-19 0:00:00,14:45,Collar,6881,323,0
2020-04-20 0:00:00,14:45,Collar,7100,337,0
2020-04-21 0:00:00,14:45,Collar,7389,359,0
2020-04-22 0:00:00,15:25,Collar,7777,379,0
2020-04-23 0:00:00,14:48,Collar,8240,426,0
2020-04-24 0:00:00,14:43,Collar,8882,447,0
2020-04-24 0:00:00,15:24,Collar,8882,447,0
2020-04-25 0:00:00,14:45,Collar,9331,467,0
2020-04-26 0:00:00,14:45,Collar,9723,477,0
2020-04-27 0:00:00,15:07,Collar,10161,482,0
2020-04-28 0:00:00,15:05,Collar,10620,508,51278
2020-04-29 0:00:00,17:23,Collar,11234,528,54052
2020-04-30 0:00:00,16:42,Collar,11868,566,58204
2020-05-01 0:00:00,15:37,Collar,12650,593,2024
2020-05-02 0:00:00,23:28,Collar,13389,617,63176
2020-05-03 0:00:00,14:45,Collar,14019,625,66763
2020-05-04 0:00:00,22:16,Collar,14781,642,69433
2020-05-05 0:00:00,14:45,Collar,15220,677,71971
2020-05-06 0:00:00,15:43,Collar,15872,724,75192
2020-05-07 0:00:00,14:45,Collar,16605,746,79514
2020-05-08 0:00:00,14:45,Collar,17371,777,83083
2020-05-09 0:00:00,14:45,Collar,18007,804,86610
2020-05-10 0:00:00,14:45,Collar,18499,806,89316
2020-05-11 0:00:00,14:45,Collar,18940,811,92049
2020-05-12 0:00:00,14:45,Collar,20418,848,100599
2020-05-13 0:00:00,14:45,Collar,20933,880,104894
2020-05-13 0:00:00,15:45,Collar,20933,880,104753
2020-05-14 0:00:00,14:45,Collar,21819,922,110278
2020-05-15 0:00:00,21:28,Collar,22601,949,115328
2020-05-16 0:00:00,14:45,Collar,23166,962,120540
2020-05-17 0:00:00,14:45,Collar,23662,979,125356
2020-05-18 0:00:00,14:45,Collar,24296,982,130661
2020-05-19 0:00:00,23:29,Collar,24711,1018,134098
2020-05-20 0:00:00,14:44,Collar,25371,1063,141066
2020-05-21 0:00:00,14:36,Collar,26077,1092,147671
2020-05-22 0:00:00,14:45,Collar,27124,1119,159209
2020-05-23 0:00:00,23:48,Collar,27771,1128,165295
2020-05-24 0:00:00,14:45,Collar,28425,1129,171006
2020-05-25 0:00:00,14:45,Collar,28908,1129,176088
2020-05-26 0:00:00,14:45,Collar,29231,1132,180360
2020-05-27 0:00:00,14:45,Collar,29528,1176,183754
2020-05-28 0:00:00,14:45,Collar,30002,1201,189112
2020-05-29 0:00:00,14:45,Collar,30485,1224,194843
2020-05-30 0:00:00,14:45,Collar,30942,1243,201470
2020-05-31 0:00:00,14:45,Collar,31314,1256,205656
2020-06-01 0:00:00,14:45,Collar,31593,1262,210707
2020-06-02 0:00:00,14:45,Collar,31840,1297,214318
2020-06-03 0:00:00,14:45,Collar,32140,1322,219324
2020-06-04 0:00:00,14:45,Collar,32421,1355,225394
2020-06-05 0:00:00,14:45,Collar,32731,1372,229851
2020-06-06 0:00:00,14:45,Collar,32992,1395,235600
2020-06-07 0:00:00,14:45,Collar,33241,1404,241215
2020-06-08 0:00:00,14:45,Collar,33443,1407,245036
2020-06-09 0:00:00,14:45,Collar,33682,1436,250433
2020-06-10 0:00:00,14:45,Collar,33911,1454,255749
2020-06-11 0:00:00,14:45,Collar,34120,1474,261341
2020-06-12 0:00:00,14:45,Collar,34317,1489,267454
2020-06-13 0:00:00,14:45,Collar,34485,1497,272321
2020-06-14 0:00:00,14:45,Collar,34679,1500,277179
2020-06-15 0:00:00,14:45,Collar,34797,1501,281506
2020-06-16 0:00:00,14:45,Collar,34966,1518,286108
2020-06-17 0:00:00,14:45,Collar,35135,1538,293452
2020-06-18 0:00:00,14:45,Collar,35313,1558,299504
2020-06-19 0:00:00,14:45,Collar,35473,1566,305704
2020-06-20 0:00:00,13:45,Collar,35660,1580,311587
2020-06-21 0:00:00,14:45,Collar,35884,1585,317560
2020-06-22 0:00:00,14:45,Collar,36029,1587,322441
2020-06-23 0:00:00,14:45,Collar,36177,1602,327486
2020-06-24 0:00:00,20:58,Collar,36359,1615,333205
2020-06-25 0:00:00,14:45,Collar,36568,1628,339686
2020-06-26 0:00:00,14:45,Collar,36863,1636,347448
2020-06-27 0:00:00,12:45,Collar,37071,1647,354416
2020-06-28 0:00:00,11:45,Collar,37206,1654,359642
2020-06-29 0:00:00,14:45,Collar,37391,1655,365653
2020-06-30 0:00:00,14:45,Collar,37562,1659,372372
2020-07-01 0:00:00,15:45,Collar,37788,1667,380204
2020-07-02 0:00:00,15:45,Collar,38024,1672,387525
2020-07-03 0:00:00,14:45,Collar,38231,1677,395036
2020-07-04 0:00:00,14:45,Collar,38455,1681,402030
2020-07-05 0:00:00,14:45,Collar,38635,1681,407504
2020-07-06 0:00:00,14:45,Collar,38813,1681,412036
2020-07-07 0:00:00,14:45,Collar,38971,1690,417966
2020-07-08 0:00:00,14:45,Collar,39278,1701,425062
2020-07-09 0:00:00,14:45,Collar,39531,1706,433370
2020-07-10 0:00:00,14:45,Collar,39873,1710,441616
2020-07-11 0:00:00,12:45,Collar,40163,1715,448686
2020-07-12 0:00:00,13:45,Collar,40436,1717,457970
2020-07-13 0:00:00,14:45,Collar,40684,1718,465067
2020-07-14 0:00:00,14:45,Collar,40823,1726,471543
2020-07-15 0:00:00,12:45,Collar,41171,1730,480052
2020-07-16 0:00:00,14:45,Collar,41466,1740,488615
2020-07-17 0:00:00,14:45,Collar,41769,1743,496005
2020-07-18 0:00:00,14:45,Collar,42082,1749,504997
2020-07-19 0:00:00,12:45,Collar,42333,1751,511695
2020-07-20 0:00:00,14:45,Collar,42641,1754,519429
2020-07-21 0:00:00,14:45,Collar,42946,1762,526758
2020-07-22 0:00:00,12:45,Collar,43406,1766,535623
2020-07-23 0:00:00,12:45,Collar,43802,1775,543888
2020-07-24 0:00:00,12:45,Collar,44148,1779,552694
2020-07-25 0:00:00,12:45,Collar,44505,1780,560946
2020-07-26 0:00:00,12:45,Collar,44883,1780,570122
2020-07-27 0:00:00,12:45,Collar,45185,1782,576672
2020-07-28 0:00:00,12:45,Collar,45470,1783,582692
2020-07-29 0:00:00,12:45,Collar,45785,1786,590108
2020-07-30 0:00:00,12:45,Collar,46219,1789,598149
2020-07-31 0:00:00,12:45,Collar,46690,1790,608823
2020-08-01 0:00:00,12:45,Collar,47104,1795,616640
2020-08-02 0:00:00,12:45,Collar,47434,1797,626274
2020-08-03 0:00:00,12:45,Collar,47756,1797,632719
2020-08-04 0:00:00,12:45,Collar,48248,1801,643339
2020-08-05 0:00:00,12:45,Collar,48691,1810,653433
2020-08-06 0:00:00,12:45,Collar,49134,1819,662311
2020-08-07 0:00:00,12:45,Collar,49692,1821,673713
2020-08-08 0:00:00,12:45,Collar,50244,1825,683440
2020-08-09 0:00:00,12:45,Collar,50569,1825,692821
2020-08-10 0:00:00,12:45,Collar,50881,1825,700520
2020-08-11 0:00:00,12:45,Collar,51354,1831,709747
2020-08-12 0:00:00,12:45,Collar,51725,1833,717898
2020-08-13 0:00:00,12:45,Collar,52163,1836,727495
2020-08-14 0:00:00,12:45,Collar,52632,1839,736603
2020-08-15 0:00:00,12:45,Collar,53081,1839,746025
2020-08-16 0:00:00,12:45,Collar,53352,1844,753951
2020-08-17 0:00:00,12:45,Collar,53921,1844,763165
2020-08-18 0:00:00,13:45,Collar,54364,1851,771521
2020-08-19 0:00:00,12:45,Collar,54909,1851,781161
2020-08-20 0:00:00,12:45,Collar,55352,1854,790683
2020-08-21 0:00:00,12:45,Collar,55872,1858,800280
2020-08-22 0:00:00,12:45,Collar,56381,1859,810245
2020-08-23 0:00:00,12:45,Collar,56787,1859,820119
2020-08-24 0:00:00,12:45,Collar,57166,1861,827760
2020-08-25 0:00:00,12:45,Collar,57585,1866,836210
2020-08-26 0:00:00,12:45,Collar,58142,1874,845172
2020-08-26 0:00:00,14:45,Collar,58142,1874,845172
2020-08-27 0:00:00,12:45,Collar,58495,1877,851345
2020-08-28 0:00:00,12:45,Collar,59032,1879,859584
2020-08-29 0:00:00,12:45,Collar,59393,1882,868558
2020-08-30 0:00:00,12:45,Collar,59785,1883,876290
2020-08-31 0:00:00,12:45,Collar,60185,1884,883313
2020-09-01 0:00:00,12:45,Collar,60502,1888,887684
2020-09-02 0:00:00,12:45,Collar,60849,1893,894362
2020-09-03 0:00:00,12:45,Collar,61149,1897,900103
2020-09-04 0:00:00,12:45,Collar,62312,1902,927737
2020-09-05 0:00:00,12:45,Collar,62943,1907,938981
2020-09-06 0:00:00,12:45,Collar,63221,1907,946711
2020-09-07 0:00:00,12:45,Collar,63518,1908,951243
2020-09-08 0:00:00,12:45,Collar,63885,1908,957291
2020-09-09 0:00:00,12:45,Collar,64212,1912,965163
2020-09-10 0:00:00,12:45,Collar,64625,1918,972301
2020-09-11 0:00:00,12:45,Collar,65081,1927,982297
2020-09-12 0:00:00,12:45,Collar,65552,1928,992914
2020-09-13 0:00:00,11:45,Collar,65870,1935,1000638
2020-09-14 0:00:00,19:55,Collar,66183,1935,1007654
2020-09-15 0:00:00,12:45,Collar,66481,1938,1014411
2020-09-16 0:00:00,12:45,Collar,66936,1942,1023508
2020-09-17 0:00:00,12:45,Collar,67289,1948,1032169
2020-09-18 0:00:00,12:45,Collar,67753,1953,1041914
2020-09-19 0:00:00,12:45,Collar,68311,1955,1057890
2020-09-20 0:00:00,12:45,Collar,68603,1956,1066565
2020-09-21 0:00:00,12:45,Collar,68923,1956,1072872
2020-09-22 0:00:00,12:45,Collar,69300,1959,1079813
2020-09-23 0:00:00,12:45,Collar,69633,1961,1088055
2020-09-24 0:00:00,12:45,Collar,70156,1967,1098464
2020-09-25 0:00:00,12:45,Collar,70642,1973,1111142
2020-09-26 0:00:00,11:45,Collar,71131,1976,1121905
2020-09-27 0:00:00,12:45,Collar,71439,1977,1130597
2020-09-28 0:00:00,12:45,Collar,71797,1977,1139592
2020-09-29 0:00:00,12:45,Collar,72097,1979,1147170
2020-09-30 0:00:00,12:45,Collar,72631,1985,1156191
2020-10-01 0:00:00,12:45,Collar,73023,1991,1167172
2020-10-02 0:00:00,12:45,Collar,73546,1998,1179990
2020-10-03 0:00:00,12:45,Collar,73979,2003,1192755
2020-10-04 0:00:00,12:45,Collar,74288,2005,1202424
2020-10-05 0:00:00,12:45,Collar,74755,2006,1210610
2020-10-06 0:00:00,12:45,Collar,75175,2013,1218387
2020-10-07 0:00:00,14:45,Collar,75777,2025,1228633
2020-10-08 0:00:00,12:45,Collar,76443,2032,1242109
2020-10-09 0:00:00,12:45,Collar,77105,2037,1254265
2020-10-10 0:00:00,12:45,Collar,77783,2043,1267028
2020-10-11 0:00:00,12:45,Collar,78286,2046,1278301
2020-10-12 0:00:00,12:45,Collar,78925,2047,1288188
2020-10-12 0:00:00,9:45,Collar,78286,2046,1204566
2020-10-13 0:00:00,12:45,Collar,79664,2053,1298288
2020-10-14 0:00:00,12:45,Collar,80236,2061,1307381
2020-10-15 0:00:00,12:45,Collar,81132,2072,1317495
2020-10-16 0:00:00,12:45,Collar,82305,2080,1333598
2020-10-17 0:00:00,12:45,Collar,83151,2087,1347196
2020-10-18 0:00:00,12:45,Collar,84170,2090,1364783
2020-10-19 0:00:00,12:45,Collar,84970,2093,1374660
2020-10-20 0:00:00,12:45,Collar,85957,2101,1386068
2020-10-21 0:00:00,12:45,Collar,86933,2112,1398483
2020-10-22 0:00:00,12:45,Collar,88181,2115,1413805
2020-10-23 0:00:00,12:45,Collar,89223,2119,1428409
2020-10-24 0:00:00,12:45,Collar,90844,2127,1444430
2020-10-25 0:00:00,12:45,Collar,91723,2128,1458668
2020-10-26 0:00:00,12:45,Collar,92992,2129,1471066
2020-10-27 0:00:00,12:45,Collar,94043,2134,1482746
2020-10-28 0:00:00,12:45,Collar,95707,2146,1496657
2020-10-29 0:00:00,12:45,Collar,97420,2159,1513222
2020-10-30 0:00:00,12:45,Collar,99150,2166,1530232
2020-03-17 0:00:00,12:00,Illinois,160,0,0
2020-03-18 0:00:00,12:00,Illinois,288,1,0
2020-03-19 0:00:00,12:00,Illinois,422,3,0
2020-03-20 0:00:00,12:00,Illinois,585,5,0
2020-03-21 0:00:00,12:00,Illinois,753,6,0
2020-03-22 0:00:00,12:00,Illinois,1049,9,0
2020-03-24 0:00:00,12:00,Illinois,1535,16,0
2020-03-25 0:00:00,12:00,Illinois,1865,19,0
2020-03-26 0:00:00,12:00,Illinois,2538,26,0
2020-03-27 0:00:00,12:00,Illinois,3026,34,0
2020-03-28 0:00:00,12:00,Illinois,3491,47,0
2020-03-29 0:00:00,12:00,Illinois,4596,65,0
2020-03-30 0:00:00,12:00,Illinois,5056,72,0
2020-03-31 0:00:00,12:00,Illinois,5994,98,0
2020-04-01 0:00:00,12:00,Illinois,6980,141,0
2020-04-02 0:00:00,12:00,Illinois,7695,157,0
2020-04-03 0:00:00,12:00,Illinois,8904,210,0
2020-04-04 0:00:00,12:00,Illinois,10357,243,0
2020-04-05 0:00:00,12:00,Illinois,11256,274,0
2020-04-06 0:00:00,12:00,Illinois,12262,307,0
2020-04-07 0:00:00,12:00,Illinois,13549,380,0
2020-04-08 0:00:00,12:00,Illinois,15078,462,0
2020-04-09 0:00:00,12:00,Illinois,16422,528,0
2020-04-10 0:00:00,12:00,Illinois,17887,596,0
2020-04-11 0:00:00,12:00,Illinois,19180,677,0
2020-04-12 0:00:00,21:12,Illinois,20852,720,0
2020-04-13 0:00:00,16:26,Illinois,22025,794,0
2020-04-14 0:00:00,16:14,Illinois,23247,868,0
2020-04-15 0:00:00,16:16,Illinois,24593,948,0
2020-04-16 0:00:00,19:10,Illinois,25733,1072,0
2020-04-17 0:00:00,17:34,Illinois,27575,1134,0
2020-04-17 0:00:00,20:59,Illinois,27575,1134,0
2020-04-18 0:00:00,15:50,Illinois,29160,1259,137404
2020-04-19 0:00:00,14:45,Illinois,30357,1290,143318
2020-04-20 0:00:00,14:45,Illinois,31508,1349,148358
2020-04-21 0:00:00,14:45,Illinois,33059,1468,154997
2020-04-22 0:00:00,15:25,Illinois,35108,1565,164346
2020-04-23 0:00:00,14:48,Illinois,36934,1688,173316
2020-04-24 0:00:00,14:43,Illinois,39658,1795,186219
2020-04-24 0:00:00,15:24,Illinois,39658,1795,189632
2020-04-25 0:00:00,14:45,Illinois,41777,1874,201617
2020-04-26 0:00:00,14:45,Illinois,43903,1933,214952
2020-04-27 0:00:00,15:07,Illinois,45883,1983,227628
2020-04-28 0:00:00,15:05,Illinois,48102,2125,242189
2020-04-29 0:00:00,17:23,Illinois,50355,2215,256667
2020-04-30 0:00:00,16:42,Illinois,52918,2355,269867
2020-05-01 0:00:00,15:37,Illinois,56055,2457,284688
2020-05-02 0:00:00,23:28,Illinois,58505,2559,299896
2020-05-03 0:00:00,14:45,Illinois,61499,2618,319313
2020-05-04 0:00:00,22:16,Illinois,63840,2662,333147
2020-05-05 0:00:00,14:45,Illinois,65962,2838,346286
2020-05-06 0:00:00,15:43,Illinois,68232,2974,361260
2020-05-07 0:00:00,14:45,Illinois,70873,3111,379043
2020-05-08 0:00:00,14:45,Illinois,73760,3241,399714
2020-05-09 0:00:00,14:45,Illinois,76085,3349,416331
2020-05-10 0:00:00,14:45,Illinois,77741,3406,429984
2020-05-11 0:00:00,14:45,Illinois,79007,3459,442425
2020-05-12 0:00:00,14:45,Illinois,83021,3601,471691
2020-05-13 0:00:00,14:45,Illinois,84698,3792,489359
2020-05-13 0:00:00,15:45,Illinois,84698,3792,489359
2020-05-14 0:00:00,14:45,Illinois,87937,3928,512037
2020-05-15 0:00:00,21:28,Illinois,90369,4058,538602
2020-05-16 0:00:00,14:45,Illinois,92457,4129,561649
2020-05-17 0:00:00,14:45,Illinois,94191,4177,581944
2020-05-18 0:00:00,14:45,Illinois,96485,4234,603241
2020-05-19 0:00:00,23:29,Illinois,98030,4379,621684
2020-05-20 0:00:00,14:44,Illinois,100418,4525,642713
2020-05-21 0:00:00,14:36,Illinois,102686,4607,672020
2020-05-22 0:00:00,14:45,Illinois,105444,4715,697133
2020-05-23 0:00:00,23:48,Illinois,107796,4790,722247
2020-05-24 0:00:00,14:45,Illinois,110304,4856,747921
2020-05-25 0:00:00,14:45,Illinois,112017,4884,769564
2020-05-26 0:00:00,14:45,Illinois,113195,4923,786794
2020-05-27 0:00:00,14:45,Illinois,114306,5083,803973
2020-05-28 0:00:00,14:45,Illinois,115833,5186,829966
2020-05-29 0:00:00,14:45,Illinois,117455,5270,851762
2020-05-30 0:00:00,14:45,Illinois,118917,5330,877105
2020-05-31 0:00:00,14:45,Illinois,120260,5390,898259
2020-06-01 0:00:00,14:45,Illinois,121234,5412,918273
2020-06-02 0:00:00,14:45,Illinois,122848,5525,934704
2020-06-03 0:00:00,14:45,Illinois,123830,5621,959175
2020-06-04 0:00:00,14:45,Illinois,124759,5736,982016
2020-06-05 0:00:00,14:45,Illinois,125915,5795,1000919
2020-06-06 0:00:00,14:45,Illinois,126890,5864,1022074
2020-06-07 0:00:00,14:45,Illinois,127757,5904,1042774
2020-06-08 0:00:00,14:45,Illinois,128415,5924,1058873
2020-06-09 0:00:00,14:45,Illinois,129212,6018,1079182
2020-06-10 0:00:00,14:45,Illinois,129837,6095,1100002
2020-06-11 0:00:00,14:45,Illinois,130603,6185,1122327
2020-06-12 0:00:00,14:45,Illinois,131198,6260,1147101
2020-06-13 0:00:00,14:45,Illinois,131871,6289,1168945
2020-06-14 0:00:00,14:45,Illinois,132543,6308,1190985
2020-06-15 0:00:00,14:45,Illinois,133016,6326,1209612
2020-06-16 0:00:00,14:45,Illinois,133639,6398,1228341
2020-06-17 0:00:00,14:45,Illinois,134185,6485,1258328
2020-06-18 0:00:00,14:45,Illinois,134778,6537,1283832
2020-06-19 0:00:00,14:45,Illinois,135470,6580,1311003
2020-06-20 0:00:00,13:45,Illinois,136104,6625,1336968
2020-06-21 0:00:00,14:45,Illinois,136762,6647,1360784
2020-06-22 0:00:00,14:45,Illinois,137224,6671,1379003
2020-06-23 0:00:00,14:45,Illinois,137825,6707,1399510
2020-06-24 0:00:00,20:58,Illinois,138540,6770,1428841
2020-06-25 0:00:00,14:45,Illinois,139434,6810,1460527
2020-06-26 0:00:00,14:45,Illinois,140291,6847,1490952
2020-06-27 0:00:00,12:45,Illinois,141077,6873,1521189
2020-06-28 0:00:00,11:45,Illinois,141723,6888,1544978
2020-06-29 0:00:00,14:45,Illinois,142461,6902,1571896
2020-06-30 0:00:00,14:45,Illinois,143185,6923,1602965
2020-07-01 0:00:00,15:45,Illinois,144013,6951,1636055
2020-07-02 0:00:00,15:45,Illinois,144882,6987,1666317
2020-07-03 0:00:00,14:45,Illinois,145750,7005,1700635
2020-07-04 0:00:00,14:45,Illinois,146612,7014,1734471
2020-07-05 0:00:00,14:45,Illinois,147251,7020,1761706
2020-07-06 0:00:00,14:45,Illinois,147865,7026,1782840
2020-07-07 0:00:00,14:45,Illinois,148452,7063,1809834
2020-07-08 0:00:00,14:45,Illinois,149432,7099,1842576
2020-07-09 0:00:00,14:45,Illinois,150450,7119,1878756
2020-07-10 0:00:00,14:45,Illinois,151767,7144,1911743
2020-07-11 0:00:00,12:45,Illinois,152962,7168,1944088
2020-07-12 0:00:00,13:45,Illinois,153916,7187,1982982
2020-07-13 0:00:00,14:45,Illinois,154799,7193,2012994
2020-07-14 0:00:00,14:45,Illinois,155506,7218,2041440
2020-07-15 0:00:00,12:45,Illinois,156693,7226,2079601
2020-07-16 0:00:00,14:45,Illinois,157950,7251,2122607
2020-07-17 0:00:00,14:45,Illinois,159334,7272,2166299
2020-07-18 0:00:00,14:45,Illinois,160610,7290,2212398
2020-07-19 0:00:00,12:45,Illinois,161575,7295,2244511
2020-07-20 0:00:00,14:45,Illinois,162748,7301,2279109
2020-07-21 0:00:00,14:45,Illinois,163703,7324,2308854
2020-07-22 0:00:00,12:45,Illinois,165301,7347,2348487
2020-07-23 0:00:00,12:45,Illinois,166925,7367,2388193
2020-07-24 0:00:00,12:45,Illinois,168457,7385,2432523
2020-07-25 0:00:00,12:45,Illinois,169883,7397,2470723
2020-07-26 0:00:00,12:45,Illinois,171424,7398,2511567
2020-07-27 0:00:00,12:45,Illinois,172655,7416,2542134
2020-07-28 0:00:00,12:45,Illinois,173731,7446,2570465
2020-07-29 0:00:00,12:45,Illinois,175124,7462,2608652
2020-07-30 0:00:00,12:45,Illinois,176896,7478,2649786
2020-07-31 0:00:00,12:45,Illinois,178837,7495,2699568
2020-08-01 0:00:00,12:45,Illinois,180476,7503,2739377
2020-08-02 0:00:00,12:45,Illinois,181943,7517,2778322
2020-08-03 0:00:00,12:45,Illinois,183241,7526,2806797
2020-08-04 0:00:00,12:45,Illinois,184712,7545,2849395
2020-08-05 0:00:00,12:45,Illinois,186471,7573,2896063
2020-08-06 0:00:00,12:45,Illinois,188424,7594,2937749
2020-08-07 0:00:00,12:45,Illinois,190508,7613,2984618
2020-08-08 0:00:00,12:45,Illinois,192698,7631,3032634
2020-08-09 0:00:00,12:45,Illinois,194080,7636,3073988
2020-08-10 0:00:00,12:45,Illinois,195399,7637,3106341
2020-08-11 0:00:00,12:45,Illinois,196948,7657,3147703
2020-08-12 0:00:00,12:45,Illinois,198593,7672,3189801
2020-08-13 0:00:00,12:45,Illinois,200427,7696,3235807
2020-08-14 0:00:00,12:45,Illinois,202691,7721,3285348
2020-08-15 0:00:00,12:45,Illinois,204519,7726,3329762
2020-08-16 0:00:00,12:45,Illinois,206081,7744,3366851
2020-08-17 0:00:00,12:45,Illinois,207854,7756,3405097
2020-08-18 0:00:00,13:45,Illinois,209594,7782,3439272
2020-08-19 0:00:00,12:45,Illinois,211889,7806,3489571
2020-08-20 0:00:00,12:45,Illinois,213721,7833,3541183
2020-08-21 0:00:00,12:45,Illinois,215929,7857,3592919
2020-08-22 0:00:00,12:45,Illinois,218285,7874,3649685
2020-08-23 0:00:00,12:45,Illinois,220178,7880,3704036
2020-08-24 0:00:00,12:45,Illinois,221790,7888,3740191
2020-08-25 0:00:00,12:45,Illinois,223470,7917,3781050
2020-08-26 0:00:00,12:45,Illinois,225627,7954,3831412
2020-08-26 0:00:00,14:45,Illinois,225627,7954,3831412
2020-08-27 0:00:00,12:45,Illinois,227334,7977,3875922
2020-08-28 0:00:00,12:45,Illinois,229483,7997,3924305
2020-08-29 0:00:00,12:45,Illinois,231363,8008,3973089
2020-08-30 0:00:00,12:45,Illinois,233355,8019,4016782
2020-08-31 0:00:00,12:45,Illinois,235023,8026,4064161
2020-09-01 0:00:00,12:45,Illinois,236515,8064,4087122
2020-09-02 0:00:00,12:45,Illinois,238643,8091,4119873
2020-09-03 0:00:00,12:45,Illinois,240003,8115,4160668
2020-09-04 0:00:00,12:45,Illinois,245371,8143,4309941
2020-09-05 0:00:00,12:45,Illinois,248177,8166,4371876
2020-09-06 0:00:00,12:45,Illinois,249580,8171,4418372
2020-09-07 0:00:00,12:45,Illinois,250961,8179,4447347
2020-09-08 0:00:00,12:45,Illinois,252353,8186,4478710
2020-09-09 0:00:00,12:45,Illinois,253690,8214,4526739
2020-09-10 0:00:00,12:45,Illinois,255643,8242,4575721
2020-09-11 0:00:00,12:45,Illinois,257788,8273,4632382
2020-09-12 0:00:00,12:45,Illinois,259909,8295,4688976
2020-09-13 0:00:00,11:45,Illinois,261371,8309,4735866
2020-09-14 0:00:00,19:55,Illinois,262744,8314,4771796
2020-09-15 0:00:00,12:45,Illinois,264210,8332,4810827
2020-09-16 0:00:00,12:45,Illinois,266151,8367,4863138
2020-09-17 0:00:00,12:45,Illinois,268207,8392,4920938
2020-09-18 0:00:00,12:45,Illinois,270327,8411,4982856
2020-09-19 0:00:00,12:45,Illinois,272856,8436,5057142
2020-09-20 0:00:00,12:45,Illinois,274258,8450,5105153
2020-09-21 0:00:00,12:45,Illinois,275735,8457,5143387
2020-09-22 0:00:00,12:45,Illinois,277266,8486,5185216
2020-09-23 0:00:00,12:45,Illinois,279114,8508,5231607
2020-09-24 0:00:00,12:45,Illinois,281371,8538,5293678
2020-09-25 0:00:00,12:45,Illinois,283885,8563,5363471
2020-09-26 0:00:00,11:45,Illinois,286326,8588,5428688
2020-09-27 0:00:00,12:45,Illinois,287930,8601,5479510
2020-09-28 0:00:00,12:45,Illinois,289639,8614,5520652
2020-09-29 0:00:00,12:45,Illinois,291001,8637,5566276
2020-09-30 0:00:00,12:45,Illinois,293274,8672,5624822
2020-10-01 0:00:00,12:45,Illinois,295440,8696,5690437
2020-10-02 0:00:00,12:45,Illinois,297646,8743,5763128
2020-10-03 0:00:00,12:45,Illinois,300088,8774,5834762
2020-10-04 0:00:00,12:45,Illinois,301541,8791,5886418
2020-10-05 0:00:00,12:45,Illinois,303394,8805,5924956
2020-10-06 0:00:00,12:45,Illinois,305011,8836,5974469
2020-10-07 0:00:00,14:45,Illinois,307641,8878,6033289
2020-10-08 0:00:00,12:45,Illinois,310700,8910,6105780
2020-10-09 0:00:00,12:45,Illinois,313518,8945,6177379
2020-10-10 0:00:00,12:45,Illinois,316423,8975,6243635
2020-10-11 0:00:00,12:45,Illinois,319150,8984,6307682
2020-10-12 0:00:00,12:45,Illinois,321892,8997,6355261
2020-10-12 0:00:00,9:45,Illinois,319150,8984,6307682
2020-10-13 0:00:00,12:45,Illinois,324743,9026,6411254
2020-10-14 0:00:00,12:45,Illinois,327605,9074,6463923
2020-10-15 0:00:00,12:45,Illinois,331620,9127,6531009
2020-10-16 0:00:00,12:45,Illinois,336174,9165,6618768
2020-10-17 0:00:00,12:45,Illinois,339803,9192,6696257
2020-10-18 0:00:00,12:45,Illinois,344048,9214,6775553
2020-10-19 0:00:00,12:45,Illinois,347161,9236,6824237
2020-10-20 0:00:00,12:45,Illinois,350875,9277,6883314
2020-10-21 0:00:00,12:45,Illinois,355217,9345,6950105
2020-10-22 0:00:00,12:45,Illinois,360159,9387,7031082
2020-10-23 0:00:00,12:45,Illinois,364033,9418,7113338
2020-10-24 0:00:00,12:45,Illinois,370194,9481,7196855
2020-10-25 0:00:00,12:45,Illinois,374256,9505,7268952
2020-10-26 0:00:00,12:45,Illinois,378985,9522,7326216
2020-10-27 0:00:00,12:45,Illinois,382985,9568,7388290
2020-10-28 0:00:00,12:45,Illinois,389095,9619,7459042
2020-10-29 0:00:00,12:45,Illinois,395458,9675,7542098
2020-10-30 0:00:00,12:45,Illinois,402401,9711,7637209
2020-03-17 0:00:00,12:00,North Central,2,0,0
2020-03-18 0:00:00,12:00,North Central,4,0,0
2020-03-19 0:00:00,12:00,North Central,5,0,0
2020-03-20 0:00:00,12:00,North Central,9,0,0
2020-03-21 0:00:00,12:00,North Central,11,0,0
2020-03-22 0:00:00,12:00,North Central,12,1,0
2020-03-24 0:00:00,12:00,North Central,14,1,0
2020-03-25 0:00:00,12:00,North Central,16,1,0
2020-03-26 0:00:00,12:00,North Central,19,1,0
2020-03-27 0:00:00,12:00,North Central,24,1,0
2020-03-28 0:00:00,12:00,North Central,26,1,0
2020-03-29 0:00:00,12:00,North Central,32,1,0
2020-03-30 0:00:00,12:00,North Central,35,1,0
2020-03-31 0:00:00,12:00,North Central,38,2,0
2020-04-01 0:00:00,12:00,North Central,41,2,0
